code,name,mv_mean,amount_mean,num_days,profit
000623.SZ,吉林敖东,1899962.7219031532,255669.2443360996,241,1780500367.94
000629.SZ,攀钢钒钛,3011781.135178971,564981.6251369294,241,1327735224.52
000630.SZ,铜陵有色,3779462.24318644,1193985.139834025,241,3101437393.52
000636.SZ,风华高科,2456411.645767747,735005.2118132779,241,943116841.86
000656.SZ,金科股份,2612849.2408026224,404697.3421576764,241,3600569271.89
000671.SZ,阳光城,1589752.141501452,417507.0884522822,241,-6951611143.36
000685.SZ,中山公用,1246254.8638054358,74030.30755601659,241,1465644534.55
000686.SZ,东北证券,1980897.1941495435,165156.6135560166,241,1623994253.62
000690.SZ,宝新能源,1184233.7403287552,169396.197593361,241,824373483.76
000709.SZ,河钢股份,2728805.975510025,195501.86415767635,241,2688119978.62
000717.SZ,韶钢松山,1151312.6503302904,218807.4509626556,241,1922068202.63
000718.SZ,苏宁环球,1658686.9168264233,493031.9353112033,241,628269231.99
000728.SZ,国元证券,3286431.746864693,211638.50723236517,241,1909272808.14
000729.SZ,燕京啤酒,2036213.398520693,170722.62252282156,241,228011068.22
000738.SZ,航发控制,3007896.928886278,533194.1717344398,241,487614039.82
000739.SZ,普洛药业,3706671.548454722,449635.2424564315,241,955550170.21
000750.SZ,国海证券,2194753.7497307053,192527.96496680492,241,764619396.32
000778.SZ,新兴铸管,1724159.5940446807,339202.2986224066,241,2006700137.89
000783.SZ,长江证券,3960290.51050727,237758.10663070536,241,2409539473.91
000785.SZ,居然之家,3487345.5386878634,54875.33717012448,241,2325042862.2
000807.SZ,云铝股份,4313043.809766216,1476427.8139419088,241,3319026414.54
000825.SZ,太钢不锈,4483774.271355983,1037417.1607634856,241,6309789870.85
000830.SZ,鲁西化工,3368831.0123166665,949512.5874891776,231,4618669170.22
000831.SZ,五矿稀土,3351262.149649751,1976088.1717427385,241,195406410.4
000869.SZ,张裕A,1477930.3525244817,107580.69872614108,241,500102606.0
000878.SZ,云南铜业,2293416.480874357,435225.342186722,241,649151500.63
000883.SZ,湖北能源,3073348.86691751,302549.3096970954,241,2338952170.04
000887.SZ,中鼎股份,2017011.019252386,513698.4742406639,241,965194114.53
000898.SZ,鞍钢股份,3399501.0801213486,365053.08232780086,241,6925000000.0
000930.SZ,中粮科技,1853433.5659133445,368253.7333526971,241,1133198037.3
000932.SZ,华菱钢铁,4248020.44523332,946578.0529917012,241,9679800515.23
000937.SZ,冀中能源,2012406.248145436,515323.3854979253,241,2739346330.99
000959.SZ,首钢股份,4052823.9495966695,344527.9110521739,230,7014335009.45
000960.SZ,锡业股份,3183727.58264944,920648.8218381742,241,2816989678.49
000961.SZ,中南建设,1816928.0941972572,316766.90608713694,241,-3381953677.0
000967.SZ,盈峰环境,2103357.949720249,115716.75587966804,241,728467910.42
000970.SZ,中科三环,1295195.7535767916,520745.0073148936,235,398881468.51
000975.SZ,银泰黄金,2594103.808982365,352045.701373444,241,1273338698.63
000983.SZ,山西焦煤,3968454.2120689657,1192600.7874094828,232,4165827696.18
000987.SZ,越秀金控,3207504.2519196304,152614.49550622408,241,2480339398.49
000988.SZ,华工科技,2520244.5546758715,427477.73595850624,241,760983179.01
000990.SZ,诚志股份,1806380.4566552988,223688.7636514523,241,1008442260.98
000997.SZ,新大陆,1681447.1684517758,371419.3467012448,241,704232996.24
