code,name,mv_mean,amount_mean,num_days,profit,code,name,mv_mean,amount_mean,num_days,profit
601825.SH,沪农商行,6673367.480059207,190533.2041097561,164,9697866000.0,601555.SH,东吴证券,3575899.8599340594,473027.2300595745,235,2391778941.16
001227.SZ,兰州银行,3281422.5776502155,963013.9989692308,65,1566052949.7,601990.SH,南京证券,3564848.78481288,447250.90182572615,241,977274472.85
